Ni_frac,Fe_frac,Co_frac,Mo_frac,Cu_frac,Mn_frac,Cr_frac,V_frac,EN_mean,EN_std,EN_var,EN_mismatch,Radius_mean,Radius_std,Radius_var,Radius_mismatch,VEC,VEC_mismatch,mix_entropy,d_band_proxy,Predicted_DeltaG_H
0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1.8675,0.02165063509461089,0.0004687499999999967,0.03749999999999987,126.75,3.031088913245535,9.1875,5.25,8.75,1.0,0.5623351447845943,6.75,-0.023000000000000107
0.0,0.26,0.74,0.0,0.0,0.0,0.0,0.0,1.867,0.02193171219946123,0.0004809999999999966,0.03699999999999992,126.82,3.0704397079245833,9.4276,5.180000000000007,8.74,1.0,0.5730569172972064,6.74,-0.022433333333333437
0.0,0.27,0.73,0.0,0.0,0.0,0.0,0.0,1.8664999999999998,0.022197972880423036,0.0004927499999999966,0.036499999999999755,126.89,3.107716203259236,9.657900000000001,5.109999999999999,8.73,1.0,0.583258840294383,6.7299999999999995,-0.022400000000000104
0.0,0.28,0.72,0.0,0.0,0.0,0.0,0.0,1.866,0.02244994432064357,0.0005039999999999965,0.03600000000000003,126.96000000000001,3.142992204890111,9.878400000000003,5.039999999999992,8.719999999999999,1.0,0.5929533176132605,6.720000000000001,-0.022383333333333436
0.0,0.29,0.71,0.0,0.0,0.0,0.0,0.0,1.8654999999999997,0.022688102609076773,0.0005147499999999963,0.03549999999999964,127.03,3.1763343652707596,10.0891,4.969999999999999,8.709999999999999,1.0,0.6021516827584661,6.709999999999999,-0.021750000000000103
0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,1.8649999999999998,0.02291287847477912,0.0005249999999999963,0.0349999999999997,127.1,3.207802986469088,10.29,4.900000000000006,8.7,1.0,0.6108643022206796,6.699999999999999,-0.023583333333333446
0.0,0.31,0.69,0.0,0.0,0.0,0.0,0.0,1.8645,0.023124662159694272,0.0005347499999999962,0.034499999999999975,127.17,3.2374527023572095,10.481099999999998,4.829999999999998,8.69,1.0,0.6191006645913731,6.6899999999999995,-0.02343333333333345
0.0,0.32,0.68,0.0,0.0,0.0,0.0,0.0,1.8639999999999999,0.023323807579381118,0.0005439999999999961,0.03399999999999981,127.24000000000001,3.265333061113368,10.6624,4.759999999999991,8.68,1.0,0.6268694577382123,6.680000000000001,-0.02343333333333345
0.0,0.33,0.67,0.0,0.0,0.0,0.0,0.0,1.8635000000000002,0.02351063589101741,0.0005527499999999961,0.033500000000000085,127.31,3.2914890247424493,10.8339,4.689999999999998,8.67,1.0,0.6341786358779917,6.67,-0.022916666666666786
0.0,0.34,0.66,0.0,0.0,0.0,0.0,0.0,1.863,0.023685438564653938,0.000560999999999996,0.03299999999999992,127.38,3.3159613990515635,10.995600000000003,4.6200000000000045,8.66,1.0,0.6410354780469416,6.66,-0.021500000000000102
0.0,0.35,0.65,0.0,0.0,0.0,0.0,0.0,1.8624999999999998,0.023848480035423555,0.0005687499999999959,0.03249999999999975,127.44999999999999,3.3387872049593095,11.147499999999997,4.550000000000011,8.65,1.0,0.6474466392004186,6.6499999999999995,-0.02158333333333344
0.0,0.36,0.64,0.0,0.0,0.0,0.0,0.0,1.862,0.023999999999999917,0.000575999999999996,0.03200000000000003,127.52,3.36,11.289599999999998,4.480000000000004,8.64,1.0,0.6534181949594878,6.640000000000001,-0.021883333333333442
0.0,0.37,0.63,0.0,0.0,0.0,0.0,0.0,1.8615,0.024140215409146536,0.0005827499999999958,0.03149999999999986,127.59,3.379630157280527,11.421899999999999,4.409999999999997,8.629999999999999,1.0,0.6589556808488488,6.63,-0.02173333333333344
0.0,0.38,0.62,0.0,0.0,0.0,0.0,0.0,1.861,0.024269322199023106,0.0005889999999999958,0.030999999999999917,127.66,3.397705107863247,11.5444,4.340000000000003,8.620000000000001,1.0,0.6640641267298941,6.62,-0.021666666666666775
0.0,0.39,0.61,0.0,0.0,0.0,0.0,0.0,1.8604999999999998,0.02438749679651431,0.0005947499999999958,0.03049999999999975,127.73,3.4142495515120155,11.657099999999998,4.269999999999996,8.61,1.0,0.6687480870175955,6.609999999999999,-0.02163333333333344
0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1.8599999999999999,0.024494897427831695,0.0005999999999999958,0.029999999999999805,127.80000000000001,3.4292856398964493,11.76,4.199999999999989,8.6,1.0,0.6730116671750426,6.6000000000000005,-0.021733333333333438
0.0,0.41,0.59,0.0,0.0,0.0,0.0,0.0,1.8595,0.02459166525471579,0.0006047499999999958,0.02949999999999986,127.87,3.4428331356602224,11.8531,4.1299999999999955,8.59,1.0,0.6768585469007368,6.59,-0.02161666666666677
0.0,0.42,0.58,0.0,0.0,0.0,0.0,0.0,1.8589999999999998,0.024677925358506044,0.0006089999999999957,0.028999999999999693,127.94,3.4549095501908584,11.936399999999999,4.060000000000002,8.58,1.0,0.6802920003579396,6.58,-0.02275000000000011
0.0,0.43,0.57,0.0,0.0,0.0,0.0,0.0,1.8584999999999998,0.02475378758897304,0.0006127499999999957,0.028499999999999748,128.01,3.4655302624562374,12.009899999999998,3.990000000000009,8.57,1.0,0.683314913739952,6.57,-0.02275000000000011
0.0,0.44,0.56,0.0,0.0,0.0,0.0,0.0,1.858,0.024819347291981625,0.0006159999999999956,0.028000000000000025,128.07999999999998,3.47470862087744,12.073599999999999,3.920000000000016,8.56,1.0,0.6859298004181589,6.5600000000000005,-0.02275000000000011
0.0,0.45,0.55,0.0,0.0,0.0,0.0,0.0,1.8575,0.02487468592766541,0.0006187499999999956,0.027499999999999858,128.15,3.4824560298731697,12.1275,3.8499999999999943,8.55,1.0,0.6881388138793745,6.550000000000001,-0.02720000000000016
0.0,0.46,0.54,0.0,0.0,0.0,0.0,0.0,1.8570000000000002,0.02491987158875414,0.0006209999999999957,0.027000000000000135,128.22,3.4887820224255917,12.171600000000002,3.780000000000001,8.540000000000001,1.0,0.6899437586241856,6.540000000000001,-0.027283333333333496
0.0,0.47,0.53,0.0,0.0,0.0,0.0,0.0,1.8565,0.024954959426935472,0.0006227499999999956,0.026499999999999968,128.29,3.493694319770978,12.205899999999998,3.710000000000008,8.530000000000001,1.0,0.6913460991675253,6.529999999999999,-0.026933333333333507
0.0,0.48,0.52,0.0,0.0,0.0,0.0,0.0,1.8559999999999999,0.024979991993593503,0.0006239999999999955,0.0259999999999998,128.36,3.497198879103103,12.230399999999998,3.6399999999999864,8.52,1.0,0.6923469672557475,6.52,-0.026766666666666838
0.0,0.49,0.51,0.0,0.0,0.0,0.0,0.0,1.8555000000000001,0.024994999499899886,0.0006247499999999955,0.025500000000000078,128.43,3.499299929985997,12.245100000000003,3.569999999999993,8.51,1.0,0.6929471673902643,6.51,-0.026800000000000174
0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.855,0.02499999999999991,0.0006249999999999956,0.02499999999999991,128.5,3.5,12.25,3.5,8.5,1.0,0.6931471807257313,6.5,-0.0301833333333335
0.0,0.51,0.49,0.0,0.0,0.0,0.0,0.0,1.8544999999999998,0.024994999499899886,0.0006247499999999955,0.025500000000000078,128.57,3.499299929985997,12.245100000000003,3.569999999999993,8.49,1.0,0.6929471673902643,6.49,-0.03056666666666684
0.0,0.52,0.48,0.0,0.0,0.0,0.0,0.0,1.854,0.024979991993593503,0.0006239999999999955,0.0259999999999998,128.64,3.497198879103103,12.230399999999998,3.6399999999999864,8.48,1.0,0.6923469672557475,6.48,-0.03025000000000017
0.0,0.53,0.47,0.0,0.0,0.0,0.0,0.0,1.8535,0.024954959426935472,0.0006227499999999956,0.026499999999999968,128.71,3.493694319770978,12.205899999999998,3.710000000000008,8.469999999999999,1.0,0.6913460991675253,6.470000000000001,-0.03035000000000017
0.0,0.54,0.46,0.0,0.0,0.0,0.0,0.0,1.8530000000000002,0.02491987158875414,0.0006209999999999957,0.02699999999999969,128.78,3.4887820224255917,12.171600000000002,3.780000000000001,8.46,1.0,0.6899437586241856,6.460000000000001,-0.030116666666666826
0.0,0.55,0.45,0.0,0.0,0.0,0.0,0.0,1.8525,0.02487468592766541,0.0006187499999999956,0.027499999999999858,128.85000000000002,3.48245602987317,12.127500000000003,3.8500000000000227,8.45,1.0,0.6881388138793745,6.45,-0.029983333333333497
